easting,northing,site_name,tmp1520856868982
2611593.701,1268861.526,,254.0485
2611596.701,1268861.543,,254.083
2611599.701,1268861.558,,254.083
2611602.701,1268861.57,,254.2915
2611605.701,1268861.581,,254.2378
2611608.701,1268861.589,,254.2378
2611611.701,1268861.595,,253.9694
2611614.701,1268861.598,,253.9694
2611617.701,1268861.6,,254.1393
2611620.701,1268861.599,,254.1844
2611623.701,1268861.596,,254.1844
2611626.701,1268861.59,,254.4069
2611629.701,1268861.582,,254.4069
2611632.701,1268861.572,,254.5954
2611635.701,1268861.56,,254.5038
2611638.701,1268861.546,,254.5038
2611639.434,1268861.542,,254.5038
2611641.701,1268861.53,,254.6471
2611644.701,1268861.514,,254.6471
2611647.701,1268861.498,,254.5505
2611650.701,1268861.481,,254.7119
2611653.701,1268861.465,,254.7119
2611656.701,1268861.449,,254.8354
2611659.701,1268861.433,,254.8354
2611662.7,1268861.417,,254.925
2611665.7,1268861.401,,254.9074
2611668.7,1268861.384,,254.9074
2611671.7,1268861.368,,254.9285
2611674.7,1268861.352,,254.9285
2611677.7,1268861.336,,255.0592
2611680.7,1268861.32,,255.0268
2611683.7,1268861.304,,255.0268
2611686.7,1268861.288,,254.958
2611689.7,1268861.271,,254.958
2611692.7,1268861.255,,255.0313
2611695.7,1268861.239,,255.0122
2611698.7,1268861.223,,255.0122
2611701.7,1268861.207,,254.9529
2611704.7,1268861.19,,254.9529
2611707.7,1268861.174,,254.9468
2611710.7,1268861.158,,254.8807
2611713.7,1268861.142,,254.8807
2611716.7,1268861.126,,255.1172
2611719.7,1268861.11,,255.1172
2611722.7,1268861.094,,255.2193
2611725.7,1268861.078,,255.3214
2611728.7,1268861.061,,255.3214
2611731.7,1268861.045,,255.7975
2611734.7,1268861.029,,255.7975
2611737.699,1268861.013,,255.8046
2611740.699,1268860.997,,255.8227
2611743.699,1268860.98,,255.8227
2611746.699,1268860.964,,255.7361
2611749.699,1268860.948,,255.7361
2611752.699,1268860.932,,255.5563
2611755.699,1268860.916,,255.5566
2611758.699,1268860.9,,255.5566
2611761.699,1268860.884,,255.5731
2611764.699,1268860.867,,255.5731
2611767.699,1268860.851,,255.5896
2611770.699,1268860.835,,255.4086
2611773.699,1268860.819,,255.4086
2611776.699,1268860.803,,255.4009
2611779.699,1268860.787,,255.4009
2611782.699,1268860.77,,255.4665
2611785.699,1268860.754,,255.5089
2611788.699,1268860.738,,255.5089
2611791.699,1268860.722,,255.4465
2611794.699,1268860.706,,255.4465
2611797.699,1268860.69,,255.3086
2611800.698,1268860.674,,255.4442
2611803.698,1268860.657,,255.4442
2611806.698,1268860.641,,255.5508
2611809.698,1268860.625,,255.5508
2611812.698,1268860.609,,255.5637
2611815.698,1268860.593,,255.5484
2611818.698,1268860.577,,255.5484
2611821.698,1268860.56,,255.5778
2611824.698,1268860.544,,255.5778
2611827.698,1268860.528,,255.5767
2611830.698,1268860.512,,255.5326
2611833.698,1268860.496,,255.5326
2611836.698,1268860.48,,255.4836
2611839.698,1268860.464,,255.4836
2611842.698,1268860.447,,255.4528
2611845.698,1268860.431,,255.4872
2611848.698,1268860.415,,255.4872
2611851.698,1268860.399,,255.4315
2611854.698,1268860.383,,255.4315
2611857.698,1268860.367,,255.3719
2611860.698,1268860.35,,255.5284
2611863.698,1268860.334,,255.5284
2611866.698,1268860.318,,255.4511
2611869.698,1268860.302,,255.4511
2611872.698,1268860.286,,255.5437
2611875.697,1268860.27,,255.7224
2611878.697,1268860.254,,255.7224
2611881.697,1268860.237,,255.8433
2611884.697,1268860.221,,255.8433
2611887.697,1268860.205,,255.9191
2611890.697,1268860.189,,255.8832
2611893.697,1268860.173,,255.8832
2611896.697,1268860.157,,255.6169
2611899.697,1268860.14,,255.6169
2611902.697,1268860.124,,255.5292
2611905.697,1268860.108,,255.6026
2611908.697,1268860.092,,255.6026
2611911.697,1268860.076,,255.5963
2611914.697,1268860.06,,255.5963
2611917.697,1268860.044,,255.7086
2611920.697,1268860.027,,255.6055
2611923.697,1268860.011,,255.6055
2611926.697,1268859.995,,255.4874
2611928.519,1268859.985,,255.4874
2611929.697,1268859.979,,255.4874
2611932.697,1268859.963,,255.5933
2611935.697,1268859.947,,255.5641
2611938.696,1268859.93,,255.5641
2611941.696,1268859.914,,255.6265
2611944.696,1268859.898,,255.6265
2611947.696,1268859.882,,255.6823
2611950.696,1268859.866,,255.706
2611953.696,1268859.85,,255.706
2611956.696,1268859.834,,255.7297
2611959.696,1268859.817,,255.7297
2611962.696,1268859.801,,255.9437
2611965.696,1268859.785,,255.6727
2611968.696,1268859.769,,255.6727
2611971.696,1268859.753,,255.5858
2611974.696,1268859.737,,255.5858
2611977.696,1268859.72,,255.7299
2611980.696,1268859.704,,255.978
2611983.696,1268859.688,,255.978
2611986.696,1268859.672,,255.9012
2611989.696,1268859.656,,255.9012
2611992.696,1268859.64,,256.0139
2611995.696,1268859.624,,255.948
2611998.696,1268859.607,,255.948
2612001.696,1268859.591,,256.1959
2612004.696,1268859.575,,256.1959
2612007.696,1268859.559,,255.8872
2612010.696,1268859.543,,255.8323
2612013.695,1268859.527,,255.8323
2612016.695,1268859.51,,255.8904
2612019.695,1268859.494,,255.8904
2612022.695,1268859.478,,255.9604
2612025.695,1268859.462,,255.9109
2612028.695,1268859.446,,255.9109
2612031.695,1268859.43,,255.7532
2612034.695,1268859.414,,255.7532
2612037.695,1268859.397,,255.8183
2612040.695,1268859.381,,255.7228
2612043.695,1268859.365,,255.7228
2612046.695,1268859.349,,255.7065
2612049.695,1268859.333,,255.7065
2612052.695,1268859.317,,255.7298
2612055.695,1268859.3,,255.7532
2612058.695,1268859.284,,255.7532
2612061.695,1268859.268,,255.7766
2612064.695,1268859.252,,255.7766
2612067.695,1268859.236,,255.8
2612070.695,1268859.22,,255.8233
2612073.695,1268859.204,,255.8233
2612076.694,1268859.187,,255.8467
2612079.694,1268859.171,,255.8467
2612082.694,1268859.155,,255.8701
2612085.694,1268859.139,,255.8935
2612088.694,1268859.123,,255.8935
2612091.694,1268859.107,,255.9169
2612094.694,1268859.09,,255.9169
2612097.694,1268859.074,,255.9402
2612100.694,1268859.058,,255.9477
2612103.694,1268859.042,,255.9477
2612106.694,1268859.026,,255.9407
2612109.694,1268859.01,,255.9407
2612112.694,1268858.994,,255.9337
2612115.694,1268858.977,,255.9267
2612118.694,1268858.961,,255.9267
2612121.694,1268858.945,,255.9197
2612124.694,1268858.929,,255.9197
2612127.694,1268858.913,,255.9127
2612130.694,1268858.897,,255.9057
2612133.694,1268858.88,,255.9057
2612136.694,1268858.864,,255.8987
2612139.694,1268858.848,,255.8987
2612141.942,1268858.836,,255.8917
2612142.694,1268858.832,,255.8917
2612145.694,1268858.815,,255.8847
2612148.694,1268858.798,,255.8847
2612151.693,1268858.778,,255.8183
2612154.693,1268858.756,,255.8183
2612157.693,1268858.73,,255.8367
2612160.693,1268858.7,,255.9759
2612163.693,1268858.664,,255.9759
2612166.693,1268858.623,,256.5193
2612169.692,1268858.575,,256.5193
2612172.692,1268858.518,,256.9806
2612175.691,1268858.454,,257.0409
2612178.69,1268858.38,,257.0409
2612181.689,1268858.295,,256.9966
2612184.687,1268858.2,,256.9966
2612187.685,1268858.093,,257.0024
2612190.683,1268857.972,,256.9864
2612193.68,1268857.839,,256.9864
2612196.676,1268857.691,,257.1787
2612199.672,1268857.527,,257.1787
2612202.666,1268857.348,,256.8383
2612205.66,1268857.152,,256.384
2612208.652,1268856.937,,256.384
2612209.83,1268856.848,,256.384
2612211.641,1268856.701,,256.3518
2612214.629,1268856.442,,256.3518
2612217.616,1268856.164,,255.8327
2612220.602,1268855.868,,255.6817
2612223.585,1268855.553,,255.6817
2612226.567,1268855.219,,255.6518
2612229.546,1268854.866,,255.7029
2612232.523,1268854.494,,255.7589
2612235.497,1268854.104,,255.6407
2612238.469,1268853.694,,255.6407
2612241.438,1268853.266,,255.7016
2612244.405,1268852.82,,255.7016
2612247.368,1268852.354,,255.7678
2612250.329,1268851.87,,255.7811
2612253.287,1268851.367,,255.7811
2612256.241,1268850.845,,255.704
2612259.192,1268850.305,,255.704
2612262.14,1268849.746,,256.0234
2612265.083,1268849.169,,256.056
2612268.024,1268848.573,,256.056
2612270.96,1268847.958,,256.0899
2612273.892,1268847.325,,256.0899
2612276.821,1268846.674,,256.1233
2612279.745,1268846.003,,256.1233
2612282.665,1268845.315,,256.1566
2612285.58,1268844.608,,256.2825
2612288.491,1268843.882,,256.2825
2612291.398,1268843.139,,256.2276
2612294.299,1268842.376,,256.2276
2612297.196,1268841.596,,256.3971
2612300.088,1268840.797,,256.5352
2612302.974,1268839.98,,256.5634
2612305.856,1268839.145,,256.5192
2612308.732,1268838.292,,256.5192
2612311.602,1268837.42,,256.4752
2612314.467,1268836.531,,256.4752
2612317.327,1268835.623,,256.4308
2612320.18,1268834.698,,256.4144
2612323.028,1268833.754,,256.4144
2612325.87,1268832.792,,256.1248
2612328.705,1268831.812,,256.1248
2612331.535,1268830.815,,255.6619
2612334.358,1268829.8,,256.3156
2612337.174,1268828.766,,255.6082
2612339.984,1268827.716,,255.6082
2612342.787,1268826.647,,255.7304
2612345.584,1268825.56,,255.9353
2612348.373,1268824.456,,255.9017
2612351.156,1268823.335,,255.7818
2612353.931,1268822.196,,255.7818
2612356.699,1268821.039,,255.9461
2612359.46,1268819.865,,255.7274
2612362.213,1268818.674,,255.8049
2612364.958,1268817.465,,255.8049
2612367.696,1268816.239,,255.9241
2612370.427,1268814.995,,255.8744
2612373.149,1268813.734,,255.8744
2612375.863,1268812.457,,255.8976
2612378.569,1268811.162,,255.8976
2612381.267,1268809.85,,256.0169
2612383.957,1268808.521,,256.0169
