easting,northing,site_name,tmp1519198806382
2612692.134,1268565.134,,263.158
2612694.617,1268560.795,,263.0902
2612697.101,1268556.455,,263.1824
2612699.584,1268552.116,,263.0327
2612702.068,1268547.776,,263.1578
2612704.551,1268543.436,,263.049
2612707.035,1268539.097,,263.1974
2612709.518,1268534.757,,263.1997
2612712.002,1268530.418,,263.2567
2612714.485,1268526.078,,263.1887
2612716.969,1268521.738,,263.2267
2612719.452,1268517.399,,263.0771
2612721.936,1268513.059,,263.122
2612724.419,1268508.719,,263.1236
2612726.903,1268504.38,,263.261
2612729.386,1268500.04,,263.261
2612731.87,1268495.701,,263.2246
2612734.353,1268491.361,,263.1934
2612736.837,1268487.021,,263.1832
2612739.32,1268482.682,,263.1616
2612741.804,1268478.342,,263.3423
2612744.287,1268474.002,,263.2831
2612746.771,1268469.663,,263.301
2612749.254,1268465.323,,263.301
2612751.738,1268460.984,,263.5874
2612754.221,1268456.644,,263.3326
2612756.705,1268452.304,,263.3116
2612759.188,1268447.965,,263.2885
2612761.672,1268443.625,,262.8943
2612764.155,1268439.286,,263.2923
2612766.639,1268434.946,,262.8666
2612769.122,1268430.606,,262.8666
2612771.606,1268426.267,,262.8535
2612774.089,1268421.927,,262.8529
2612776.573,1268417.588,,262.8997
2612779.056,1268413.248,,262.9303
2612781.54,1268408.908,,263.2999
2612784.023,1268404.569,,262.83
2612786.507,1268400.229,,261.5571
2612788.99,1268395.89,,262.946
2612791.474,1268391.55,,262.7934
2612793.957,1268387.21,,262.8589
2612796.441,1268382.871,,263.813
2612798.924,1268378.531,,262.8555
2612801.408,1268374.191,,263.8342
2612803.257,1268370.96,,263.8342
2612803.891,1268369.852,,262.8915
2612806.375,1268365.512,,263.8058
2612808.858,1268361.173,,263.815
2612811.342,1268356.833,,263.7896
2612813.825,1268352.493,,263.7949
2612816.309,1268348.154,,263.7769
2612818.792,1268343.814,,263.7775
2612821.276,1268339.474,,263.7746
2612823.759,1268335.135,,263.7746
2612826.243,1268330.795,,263.7735
2612828.726,1268326.456,,263.6704
2612831.21,1268322.116,,262.7514
2612833.693,1268317.776,,262.8978
2612836.177,1268313.437,,262.822
2612838.66,1268309.097,,262.9739
2612841.144,1268304.758,,262.9517
2612843.627,1268300.418,,262.9517
2612846.111,1268296.078,,262.9911
2612848.594,1268291.739,,262.8534
2612851.078,1268287.399,,262.929
2612853.561,1268283.06,,262.7926
2612856.044,1268278.72,,262.7719
2612858.528,1268274.38,,262.8404
2612861.012,1268270.041,,262.8843
2612863.495,1268265.701,,262.6891
2612865.978,1268261.361,,262.7913
2612868.462,1268257.022,,262.6972
2612870.946,1268252.682,,262.8163
2612873.429,1268248.343,,262.7784
2612875.912,1268244.003,,262.7959
2612878.396,1268239.663,,262.8328
2612880.88,1268235.324,,262.8037
2612883.363,1268230.984,,262.7869
2612885.846,1268226.644,,262.7309
2612887.313,1268224.082,,262.7851
2612888.33,1268222.305,,262.7851
2612890.814,1268217.966,,262.7747
2612893.299,1268213.627,,262.7161
2612895.786,1268209.289,,262.7325
2612898.277,1268204.954,,262.7585
2612900.771,1268200.62,,262.7885
2612903.27,1268196.29,,262.808
2612905.774,1268191.962,,262.8183
2612908.286,1268187.638,,262.7533
2612910.804,1268183.319,,262.7672
2612913.331,1268179.005,,262.8075
2612915.867,1268174.696,,262.8412
2612918.413,1268170.392,,262.8412
2612920.97,1268166.096,,262.9201
2612923.539,1268161.806,,262.841
2612925.452,1268158.629,,262.8883
2612926.12,1268157.524,,262.8883
2612928.715,1268153.25,,262.8079
2612931.324,1268148.984,,262.7393
2612933.948,1268144.728,,262.72
2612936.588,1268140.482,,262.7514
2612939.246,1268136.247,,262.7794
2612941.92,1268132.022,,262.7713
2612944.613,1268127.809,,262.7414
2612947.325,1268123.609,,262.8011
2612950.058,1268119.422,,262.8037
2612952.811,1268115.248,,262.8037
2612955.586,1268111.088,,262.7997
2612958.383,1268106.944,,262.7655
2612961.203,1268102.815,,262.7781
2612964.047,1268098.703,,262.7233
2612964.357,1268098.258,,262.7233
2612966.916,1268094.608,,262.8468
2612969.809,1268090.53,,262.8468
2612972.727,1268086.47,,262.9604
2612975.669,1268082.427,,262.8387
2612978.635,1268078.402,,262.9881
2612981.626,1268074.395,,262.8689
2612984.641,1268070.406,,262.8689
2612987.68,1268066.436,,262.8564
2612990.742,1268062.484,,262.8444
2612993.829,1268058.55,,262.7418
2612996.939,1268054.635,,262.8728
2613000.072,1268050.738,,262.7773
2613003.229,1268046.861,,262.7466
2613006.41,1268043.003,,262.7583
2613009.613,1268039.164,,262.725
2613012.839,1268035.344,,262.773
2613016.089,1268031.544,,262.771
2613019.361,1268027.764,,262.8018
2613022.656,1268024.003,,262.7301
2613025.974,1268020.262,,262.6887
2613029.314,1268016.542,,262.6117
2613032.676,1268012.841,,262.6112
2613036.061,1268009.161,,262.8326
2613039.468,1268005.501,,262.8326
2613042.896,1268001.862,,262.9224
2613046.347,1267998.243,,262.935
2613049.82,1267994.646,,262.9196
2613053.314,1267991.069,,262.8129
2613056.829,1267987.514,,262.8016
2613060.366,1267983.98,,262.7011
2613063.924,1267980.467,,262.7011
2613067.503,1267976.975,,262.7486
2613071.103,1267973.505,,262.7826
2613074.724,1267970.057,,262.7826
2613078.366,1267966.631,,262.722
2613081.009,1267964.17,,262.7142
2613082.028,1267963.227,,262.7142
2613085.71,1267959.845,,262.7207
2613089.413,1267956.485,,262.7207
2613093.136,1267953.148,,262.6167
2613096.88,1267949.833,,262.6365
2613100.643,1267946.541,,262.7625
2613104.426,1267943.271,,262.6795
2613108.228,1267940.024,,262.7493
2613112.05,1267936.801,,262.7155
2613115.891,1267933.6,,262.6968
2613119.752,1267930.422,,262.6968
2613123.631,1267927.268,,262.5821
2613127.53,1267924.138,,262.5272
2613131.447,1267921.03,,262.6363
2613135.383,1267917.947,,262.585
2613139.338,1267914.887,,262.5124
2613143.31,1267911.851,,262.654
2613147.301,1267908.839,,262.4445
2613151.31,1267905.852,,260.3866
2613155.338,1267902.888,,259.3242
2613159.382,1267899.948,,261.2703
2613163.445,1267897.034,,258.8874
2613167.525,1267894.143,,258.712
2613171.622,1267891.278,,258.2958
2613175.736,1267888.437,,257.8839
2613179.868,1267885.62,,257.8839
2613183.017,1267883.498,,257.9113
2613184.016,1267882.829,,257.9113
2613188.181,1267880.063,,257.9797
2613192.363,1267877.322,,258.1607
2613196.561,1267874.606,,258.1886
2613200.776,1267871.916,,258.277
2613205.006,1267869.251,,258.416
2613206.096,1267868.57,,258.416
2613209.253,1267866.611,,258.416
2613213.514,1267863.997,,258.3545
2613217.791,1267861.406,,258.2055
2613222.082,1267858.839,,258.0681
2613226.386,1267856.295,,258.1569
2613230.703,1267853.772,,258.1442
2613235.032,1267851.271,,258.1014
2613239.373,1267848.789,,258.1099
2613243.725,1267846.327,,258.186
2613248.087,1267843.884,,258.0164
2613252.459,1267841.458,,258.0158
2613256.84,1267839.048,,258.0074
2613261.23,1267836.655,,257.9636
2613265.628,1267834.277,,258.009
2613270.034,1267831.913,,258.2571
2613274.447,1267829.562,,258.1425
2613278.867,1267827.223,,258.1295
2613283.292,1267824.896,,259.1661
2613287.723,1267822.58,,259.8208
2613292.16,1267820.274,,259.8111
2613296.6,1267817.976,,259.9735
2613301.045,1267815.686,,259.8622
2613305.494,1267813.404,,259.7994
2613309.946,1267811.127,,259.7994
2613314.4,1267808.856,,258.7603
2613318.856,1267806.589,,258.6102
2613323.315,1267804.326,,258.8388
2613327.774,1267802.065,,258.8841
2613332.235,1267799.805,,258.9512
2613335.692,1267798.055,,259.0332
2613336.696,1267797.547,,259.0332
2613341.157,1267795.288,,259.04
2613345.617,1267793.03,,259.0532
2613350.078,1267790.771,,259.0414
2613354.539,1267788.513,,259.1048
2613359,1267786.254,,259.1542
2613363.461,1267783.996,,259.9384
2613367.922,1267781.737,,259.902
2613372.382,1267779.479,,259.7831
2613376.843,1267777.22,,259.7106
2613381.304,1267774.962,,259.7389
2613385.765,1267772.703,,260.0103
2613390.226,1267770.444,,260.0258
2613394.687,1267768.186,,260.0616
2613399.147,1267765.927,,260.0759
2613403.608,1267763.669,,260.2833
2613408.069,1267761.41,,258.3714
2613412.53,1267759.152,,260.1203
2613416.991,1267756.893,,260.2194
2613421.452,1267754.635,,260.4244
2613425.912,1267752.376,,260.4674
2613430.373,1267750.118,,260.6734
2613434.834,1267747.859,,260.7376
2613439.295,1267745.601,,260.9622
2613443.756,1267743.342,,260.6245
2613448.217,1267741.084,,260.6832
2613452.677,1267738.825,,260.6361
2613457.138,1267736.567,,260.3792
2613461.599,1267734.308,,260.7719
2613466.06,1267732.05,,260.9184
2613470.521,1267729.791,,260.8117
2613474.982,1267727.532,,260.8117
2613479.442,1267725.274,,261.0147
2613483.903,1267723.015,,260.6904
2613488.364,1267720.757,,260.7043
2613492.825,1267718.498,,260.6652
2613497.286,1267716.24,,260.29
2613500.628,1267714.548,,257.0309
2613501.747,1267713.981,,257.0309
2613506.208,1267711.723,,256.4689
2613510.668,1267709.464,,255.6772
2613515.129,1267707.206,,254.6466
2613519.59,1267704.947,,249.7993
2613524.051,1267702.689,,249.1907
2613528.512,1267700.43,,248.1268
2613532.972,1267698.172,,245.8529
2613537.433,1267695.913,,245.8605
2613541.894,1267693.655,,245.7249
2613546.355,1267691.396,,245.6242
2613550.816,1267689.138,,245.8661
2613555.277,1267686.879,,245.7762
2613559.738,1267684.62,,245.781
2613564.198,1267682.362,,245.8639
2613568.659,1267680.103,,245.8617
2613573.12,1267677.845,,245.7383
2613577.581,1267675.586,,245.7863
2613582.042,1267673.328,,245.7892
2613586.502,1267671.069,,245.7636
2613590.963,1267668.811,,245.6167
2613595.424,1267666.552,,245.7209
2613599.885,1267664.294,,245.6924
2613604.346,1267662.035,,245.6182
2613608.807,1267659.777,,245.5201
2613613.268,1267657.518,,245.5802
2613617.728,1267655.26,,245.5541
2613622.189,1267653.001,,245.5212
2613626.65,1267650.743,,245.5632
2613631.111,1267648.484,,245.5435
2613635.572,1267646.226,,245.5251
2613640.033,1267643.967,,245.664
2613644.493,1267641.708,,245.664
2613648.954,1267639.45,,245.5749
2613653.415,1267637.191,,245.5773
2613657.876,1267634.933,,245.5925
2613662.337,1267632.674,,245.5447
2613666.798,1267630.416,,245.6332
2613671.258,1267628.157,,245.5487
2613675.719,1267625.899,,245.5922
2613680.18,1267623.64,,245.6295
2613684.641,1267621.382,,245.6295
2613689.102,1267619.123,,245.622
2613693.563,1267616.865,,245.5319
2613698.023,1267614.606,,245.5142
2613702.484,1267612.348,,245.5379
2613706.945,1267610.089,,245.5616
2613711.406,1267607.83,,245.5538
2613715.867,1267605.572,,245.5363
2613720.328,1267603.314,,245.5733
2613724.788,1267601.055,,245.5733
2613729.249,1267598.796,,245.625
2613733.71,1267596.538,,245.5446
2613738.171,1267594.279,,245.5726
2613742.632,1267592.021,,245.5073
2613747.093,1267589.762,,245.5938
2613751.553,1267587.504,,245.5111
2613756.014,1267585.245,,245.5799
2613760.475,1267582.987,,245.6364
2613764.936,1267580.728,,245.6364
2613769.397,1267578.47,,245.6411
2613773.858,1267576.211,,245.6416
2613778.318,1267573.953,,245.6432
2613782.779,1267571.694,,245.6265
2613787.24,1267569.436,,245.6345
2613791.701,1267567.177,,245.5157
2613796.162,1267564.918,,245.5259
2613800.623,1267562.66,,245.542
2613805.084,1267560.402,,245.5581
2613809.544,1267558.143,,245.5246
2613814.005,1267555.884,,245.5407
2613818.466,1267553.626,,245.5234
2613822.927,1267551.367,,245.5281
2613827.388,1267549.109,,245.501
2613831.848,1267546.85,,245.4954
2613836.309,1267544.592,,245.4683
2613840.77,1267542.333,,245.4626
2613845.231,1267540.075,,245.4229
2613849.692,1267537.816,,245.3875
2613854.153,1267535.558,,245.3319
2613858.614,1267533.299,,245.3537
2613863.074,1267531.041,,245.3653
2613867.535,1267528.782,,245.3917
2613871.996,1267526.524,,245.4033
2613876.457,1267524.265,,245.4297
2613880.918,1267522.006,,245.4413
2613885.378,1267519.748,,245.4636
2613889.839,1267517.49,,245.4636
2613894.3,1267515.231,,245.4607
2613898.761,1267512.972,,247.6415
2613903.222,1267510.714,,248.086
2613907.683,1267508.455,,251.1891
2613912.144,1267506.197,,251.4223
2613916.604,1267503.938,,254.4724
2613921.065,1267501.68,,254.4782
2613925.526,1267499.421,,255.1071
2613929.987,1267497.163,,255.1071
2613934.448,1267494.904,,255.388
2613938.908,1267492.646,,255.472
2613943.369,1267490.387,,255.6002
2613947.83,1267488.129,,255.6502
2613952.291,1267485.87,,255.7068
2613956.752,1267483.612,,255.653
2613961.213,1267481.353,,255.7286
2613965.674,1267479.094,,255.7394
2613970.134,1267476.836,,255.8083
2613974.595,1267474.578,,255.7449
2613979.056,1267472.319,,255.7907
2613983.517,1267470.06,,255.9125
2613987.978,1267467.802,,255.8115
2613992.439,1267465.543,,255.759
2613996.899,1267463.285,,255.5609
2614001.36,1267461.026,,255.5206
2614005.821,1267458.768,,255.5565
2614010.282,1267456.509,,255.5757
2614014.743,1267454.251,,255.72
2614019.204,1267451.992,,255.5345
2614023.664,1267449.734,,255.8638
2614028.125,1267447.475,,256.2679
2614032.586,1267445.217,,256.424
2614037.047,1267442.958,,256.5677
2614041.508,1267440.7,,256.6361
2614045.969,1267438.441,,257.0137
2614050.429,1267436.182,,256.7185
2614054.89,1267433.924,,257.1971
2614059.351,1267431.665,,256.9169
2614063.812,1267429.407,,257.02
2614068.273,1267427.148,,256.728
2614072.734,1267424.89,,256.8653
2614077.194,1267422.631,,256.6684
2614081.655,1267420.373,,256.6024
2614086.116,1267418.114,,256.7374
2614090.577,1267415.856,,256.7192
2614095.038,1267413.597,,256.7202
2614099.499,1267411.339,,256.7202
2614103.96,1267409.08,,256.851
2614108.42,1267406.822,,256.8108
2614112.881,1267404.563,,256.9778
2614113.942,1267404.026,,256.9778
2614117.342,1267402.304,,256.8406
2614121.802,1267400.045,,256.7974
2614126.262,1267397.785,,256.9684
2614130.722,1267395.523,,256.7983
2614135.179,1267393.259,,257.0298
2614139.636,1267390.991,,257.0298
2614144.09,1267388.72,,257.0266
2614148.542,1267386.444,,256.8945
2614152.991,1267384.163,,256.8789
2614157.438,1267381.876,,256.773
2614161.881,1267379.583,,256.8215
2614166.32,1267377.283,,256.7258
2614170.756,1267374.975,,257.14
2614175.187,1267372.659,,256.9556
2614179.614,1267370.334,,256.9556
2614184.035,1267367.999,,257.2441
2614188.451,1267365.654,,257.153
2614192.861,1267363.298,,257.0451
2614197.266,1267360.931,,257.1586
2614201.663,1267358.552,,257.1599
2614206.054,1267356.159,,257.0891
2614210.437,1267353.754,,256.9671
2614214.812,1267351.334,,256.9671
2614219.18,1267348.9,,256.9831
2614223.539,1267346.45,,257.0562
2614227.888,1267343.985,,257.0916
2614232.229,1267341.503,,257.1706
2614236.56,1267339.004,,257.248
2614240.88,1267336.487,,257.2464
2614245.19,1267333.952,,257.2547
2614249.489,1267331.399,,257.2547
2614253.776,1267328.826,,257.2262
2614258.051,1267326.232,,257.2552
2614260.425,1267324.78,,257.1932
2614262.313,1267323.618,,257.1932
2614266.563,1267320.984,,257.2363
2614270.8,1267318.329,,257.3515
2614275.023,1267315.652,,257.4625
2614279.234,1267312.956,,257.299
2614283.431,1267310.238,,257.286
2614287.614,1267307.5,,257.3177
2614291.785,1267304.742,,257.6941
2614295.941,1267301.963,,257.7745
2614300.084,1267299.164,,257.7888
2614304.214,1267296.345,,257.7888
2614308.329,1267293.505,,257.6482
2614312.43,1267290.645,,257.2472
2614316.518,1267287.766,,256.4943
2614320.591,1267284.866,,257.9139
2614324.65,1267281.946,,257.9139
2614328.694,1267279.006,,257.8312
2614332.725,1267276.047,,257.8374
2614336.74,1267273.068,,257.5688
2614340.741,1267270.069,,257.5862
2614344.727,1267267.05,,257.57
2614348.698,1267264.013,,257.8143
2614352.655,1267260.955,,257.7349
2614356.596,1267257.879,,258.2046
2614360.522,1267254.783,,258.213
2614364.433,1267251.668,,258.213
2614368.329,1267248.533,,258.375
2614372.209,1267245.38,,258.0749
2614376.074,1267242.208,,258.0803
2614379.923,1267239.016,,257.9994
2614383.757,1267235.806,,258.4178
2614387.574,1267232.578,,258.3511
2614391.376,1267229.33,,258.2221
2614395.162,1267226.064,,258.317
2614398.932,1267222.779,,258.3782
2614402.686,1267219.476,,258.1891
2614406.423,1267216.155,,257.5744
2614410.144,1267212.815,,259.2811
2614413.849,1267209.457,,259.3201
2614417.537,1267206.081,,259.2995
2614421.208,1267202.687,,259.2884
2614424.863,1267199.275,,259.3064
2614428.501,1267195.845,,259.3179
2614432.123,1267192.398,,259.3136
2614435.727,1267188.932,,259.3865
2614439.314,1267185.449,,259.3865
2614442.884,1267181.949,,259.386
2614446.437,1267178.431,,259.3463
2614449.973,1267174.895,,259.3356
2614451.579,1267173.278,,259.3482
2614453.491,1267171.343,,259.3482
2614456.992,1267167.772,,258.6278
2614460.473,1267164.183,,258.6938
2614463.07,1267161.478,,258.6938
2614463.933,1267160.574,,258.6938
2614467.372,1267156.944,,258.7493
2614470.789,1267153.294,,259.2386
2614474.184,1267149.624,,259.1135
2614477.558,1267145.934,,259.2693
2614480.909,1267142.223,,260.2161
2614484.238,1267138.493,,260.1974
2614487.546,1267134.742,,260.4258
2614490.83,1267130.973,,260.4359
2614491.715,1267129.949,,260.5203
2614494.092,1267127.184,,260.5203
2614497.332,1267123.375,,260.5478
2614500.549,1267119.547,,260.5782
2614503.743,1267115.7,,260.5782
2614506.914,1267111.834,,260.6042
2614510.062,1267107.95,,260.6504
2614510.693,1267107.165,,260.6504
2614513.186,1267104.047,,260.6579
2614516.288,1267100.125,,260.7031
2614519.366,1267096.185,,260.7306
2614522.421,1267092.226,,260.7957
2614525.452,1267088.25,,260.7473
2614528.459,1267084.255,,260.6776
2614531.442,1267080.243,,260.692
2614534.402,1267076.213,,260.7218
2614537.337,1267072.165,,260.6754
2614540.249,1267068.1,,260.6188
2614543.136,1267064.018,,260.4513
2614545.998,1267059.918,,260.4257
2614548.837,1267055.802,,260.4257
2614551.65,1267051.669,,260.3344
2614554.439,1267047.519,,259.7194
2614557.204,1267043.353,,259.342
2614559.943,1267039.17,,259.1291
2614562.658,1267034.971,,259.0941
2614565.347,1267030.756,,259.2183
2614568.011,1267026.525,,259.0897
2614570.65,1267022.278,,259.0959
2614573.264,1267018.016,,259.1079
2614575.852,1267013.738,,259.099
2614578.415,1267009.444,,259.1008
2614580.953,1267005.136,,259.0851
2614583.464,1267000.813,,259.0778
2614585.95,1266996.474,,259.0763
2614588.41,1266992.121,,259.0995
2614590.844,1266987.754,,259.9101
2614593.252,1266983.372,,259.9819
2614595.633,1266978.976,,260.466
2614597.989,1266974.565,,260.4712
2614600.318,1266970.141,,260.5313
2614602.621,1266965.703,,260.5335
2614604.898,1266961.251,,260.5227
2614607.148,1266956.786,,260.5337
2614609.371,1266952.307,,260.6477
2614611.567,1266947.816,,260.5482
2614613.737,1266943.311,,260.6045
2614615.88,1266938.794,,260.4995
2614617.996,1266934.263,,260.5808
2614620.085,1266929.721,,260.4779
2614622.147,1266925.166,,260.4779
2614624.182,1266920.598,,260.6724
2614626.19,1266916.019,,260.318
2614628.17,1266911.428,,260.72
2614630.123,1266906.825,,260.8605
2614632.048,1266902.211,,260.7418
2614633.946,1266897.585,,260.7539
2614635.817,1266892.948,,260.6288
2614637.66,1266888.3,,260.6527
2614639.475,1266883.641,,260.7149
2614641.262,1266878.972,,260.4479
2614643.021,1266874.292,,260.4466
2614644.753,1266869.601,,260.6021
2614646.457,1266864.9,,260.3589
2614648.132,1266860.189,,260.3589
2614649.78,1266855.469,,260.5301
2614651.399,1266850.738,,260.8314
2614651.98,1266849.02,,261.1153
2614652.991,1266845.998,,261.1153
2614654.554,1266841.249,,261.325
2614656.088,1266836.49,,261.4449
2614657.595,1266831.722,,261.4199
2614659.073,1266826.946,,261.5288
2614660.522,1266822.16,,261.6862
2614661.943,1266817.367,,261.7303
