,Station,Easting,Northing,Elevation,DTM,RockSurface,StationReal,RockCover,WBScode,WorkType,ExcavationType,ProfileType,SectionArea,Description,Unit,BoreClass,SupportClass,DisposalClass,StationInterval,ExcavationVolume,DisposalVolume
525,105+603,2612433.333,1268780.111,213.694,256.085,237.0,105603.0,23.30600000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9993122545689377,398.008736181298,597.013104271947
526,105+606,2612435.833,1268778.454,213.679,256.006,237.0,105606.0,23.320999999999998,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,1.6513657983372958,219.13624143935914,328.70436215903874
527,105+607.651,2612437.205,1268777.535,213.671,256.006,238.0,105607.651,24.329000000000008,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,1.3754613772111934,182.52372475592534,273.78558713388804
528,105+609,2612438.342,1268776.761,213.664,256.006,238.0,105609.0,24.336000000000013,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0006375986444347,398.1846093401164,597.2769140101747
529,105+612,2612440.818,1268775.066,213.649,255.988,238.0,105612.0,24.351,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999270078105932,398.00313936465716,597.0047090469857
530,105+615,2612443.282,1268773.356,213.634,256.0,238.0,105615.0,24.366000000000014,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000236157312417,398.1313380753577,597.1970071130365
531,105+618,2612445.736,1268771.63,213.619,256.009,237.5,105618.0,23.881,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000160162495183,398.1212535631107,597.1818803446661
532,105+621,2612448.18,1268769.89,213.604,255.981,237.5,105621.0,23.895999999999987,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000182827649643,398.1242612291076,597.1863918436615
533,105+624,2612450.614,1268768.136,213.589,255.964,237.5,105624.0,23.911,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99949629096208,398.03315781066794,597.0497367160019
534,105+627,2612453.037,1268766.368,213.574,255.964,237.5,105627.0,23.925999999999988,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005241208539926,398.1695508373248,597.2543262559872
535,105+630,2612455.451,1268764.586,213.559,255.842,237.5,105630.0,23.941000000000003,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0000416662377467,398.10552910974894,597.1582936646234
536,105+633,2612457.854,1268762.79,213.544,255.842,237.5,105633.0,23.95599999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0000541664097526,398.1071878825741,597.1607818238612
537,105+636,2612460.248,1268760.982,213.529,255.724,237.5,105636.0,23.971000000000004,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9997663242618358,398.0689912295456,597.1034868443184
538,105+639,2612462.631,1268759.16,213.514,255.729,237.5,105639.0,23.98599999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0007342435004385,398.1974341125082,597.2961511687622
539,105+642,2612465.006,1268757.326,213.499,255.5,238.0,105642.0,24.501000000000005,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9994061078693917,398.02119051426826,597.0317857714024
540,105+645,2612467.37,1268755.48,213.484,255.5,237.75,105645.0,24.26599999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005207878830102,398.16910855207544,597.2536628281132
541,105+648,2612469.726,1268753.622,213.469,255.602,237.75,105648.0,24.281000000000006,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9995169613681925,398.0359007735591,597.0538511603386
542,105+651,2612472.072,1268751.753,213.454,255.416,237.75,105651.0,24.295999999999992,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999992499886931,398.09900473499573,597.1485071024936
543,105+654,2612474.409,1268749.872,213.439,255.479,237.75,105654.0,24.311000000000007,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005429509839603,398.1720495955715,597.2580743933572
544,105+657,2612476.737,1268747.979,213.424,255.532,237.75,105657.0,24.325999999999993,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9998991648209126,398.08661917173504,597.1299287576026
545,105+660,2612479.056,1268746.076,213.409,255.532,237.75,105660.0,24.341000000000008,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999315588603047,398.0091786076243,597.0137679114364
546,105+663,2612481.366,1268744.163,213.394,256.209,237.75,105663.0,24.355999999999995,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0002008266448095,398.12664969576616,597.1899745436492
547,105+666,2612483.668,1268742.239,213.379,256.209,237.75,105666.0,24.37100000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005027910983273,398.166720378748,597.250080568122
548,105+669,2612485.962,1268740.305,213.364,256.506,237.75,105669.0,24.385999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000097665126447,398.1129601622795,597.1694402434192
549,105+672,2612488.247,1268738.361,213.349,256.556,237.739,105672.0,24.390000000000015,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9998604969212757,398.08148794145325,597.1222319121798
550,105+675,2612490.524,1268736.408,213.334,256.574,237.833,105675.0,24.498999999999995,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999671648625441,398.056427772596,597.084641658894
551,105+678,2612492.793,1268734.446,213.319,256.517,237.833,105678.0,24.51400000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0002849864787975,398.1378177057364,597.2067265586046
552,105+681,2612495.055,1268732.475,213.304,256.533,237.833,105681.0,24.528999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0979314067411075,411.0954976745449,616.6432465118173
553,105+684,2612497.382,1268730.43,213.289,256.533,237.833,105684.0,24.54400000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,0.0,0.0,0.0
554,105+684,2612497.382,1268730.43,213.289,256.533,237.833,105684.0,24.54400000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,0.0,0.0,0.0
555,105+684,2612497.382,1268730.43,213.289,256.533,237.833,105684.0,24.54400000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,0.0,0.0,0.0
556,105+684,2612497.382,1268730.43,213.289,256.533,237.833,105684.0,24.54400000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,0.0,0.0,0.0
559,105+684.098,2612497.382,1268730.43,213.289,256.533,237.833,105684.098,24.54400000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,0.0,0.0,0.0
560,105+684.098,2612497.382,1268730.43,213.289,256.533,237.833,105684.098,24.54400000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,0.0,0.0,0.0
557,105+684.098,2612497.382,1268730.43,213.289,256.533,237.833,105684.098,24.54400000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,0.0,0.0,0.0
558,105+684.098,2612497.382,1268730.43,213.289,256.533,237.833,105684.098,24.54400000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9018149491547405,385.07084375283404,577.6062656292511
561,105+687,2612499.589,1268728.546,213.274,256.535,237.833,105687.0,24.558999999999997,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0002976518335824,398.13949839831633,597.2092475974745
562,105+690,2612501.864,1268726.59,213.259,256.648,237.833,105690.0,24.574000000000012,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000123164187702,398.116343887708,597.1745158315621
563,105+693,2612504.131,1268724.625,213.244,256.478,237.833,105693.0,24.589,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000092331742867,398.1122524222784,597.1683786334177
564,105+696,2612506.391,1268722.652,213.229,256.557,237.833,105696.0,24.603999999999985,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0000991649894933,398.1131591941057,597.1697387911586
565,105+699,2612508.644,1268720.671,213.214,256.557,237.793,105699.0,24.579000000000008,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0000583328436683,398.10774076835474,597.1616111525321
566,105+702,2612510.889,1268718.681,213.199,256.618,237.793,105702.0,24.593999999999994,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000065832804154,398.1087360131112,597.1631040196668
567,105+705,2612513.126,1268716.682,213.184,256.618,237.793,105705.0,24.60900000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9995267960340293,398.03720583371563,597.0558087505734
568,105+708,2612515.356,1268714.676,213.169,256.399,237.865,105708.0,24.695999999999998,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0003631444449685,398.1481892678473,597.2222839017709
569,105+711,2612517.579,1268712.661,213.154,256.399,237.865,105711.0,24.711000000000013,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00050429116586,398.1669194377096,597.2503791565645
570,105+714,2612519.794,1268710.637,213.139,256.399,237.865,105714.0,24.726,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9993390939504936,398.01229776723045,597.0184466508457
571,105+717,2612522.001,1268708.606,213.124,256.378,237.865,105717.0,24.741000000000014,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00030415091082,398.1403608258658,597.2105412387987
572,105+720,2612524.201,1268706.566,213.109,256.378,237.865,105720.0,24.756,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000581610565769,398.17717972207754,597.2657695831163
573,105+723,2612526.393,1268704.517,213.094,256.394,237.865,105723.0,24.771000000000015,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9995361307932344,398.03844455626216,597.0576668343932
574,105+726,2612528.577,1268702.461,213.079,256.394,237.865,105726.0,24.786,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0006297672964544,398.18357012023944,597.2753551803592
575,105+729,2612530.754,1268700.396,213.064,256.552,237.828,105729.0,24.76400000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9989386452467577,397.95915822424473,596.9387373363671
576,105+732,2612532.922,1268698.324,213.049,256.511,237.828,105732.0,24.778999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0001178312485854,398.11563620668727,597.1734543100309
577,105+735,2612535.083,1268696.243,213.034,256.641,237.828,105735.0,24.79400000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000643597644117,398.1854054073743,597.2781081110614
578,105+738,2612537.237,1268694.154,213.019,256.598,237.887,105738.0,24.867999999999995,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9997764917341985,398.0703404531281,597.1055106796921
579,105+741,2612539.382,1268692.057,213.004,256.598,237.887,105741.0,24.88300000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000382308819549,398.15073238035416,597.2260985705312
580,105+744,2612541.52,1268689.952,212.989,256.66,237.887,105744.0,24.897999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999605807660752,398.04769067658174,597.0715360148727
581,105+747,2612543.649,1268687.839,212.974,256.66,237.887,105747.0,24.91300000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0002916523370513,398.13870226512665,597.20805339769
582,105+750,2612545.771,1268685.718,212.959,256.813,237.887,105750.0,24.927999999999997,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99960580749674,398.04769065481736,597.071535982226
583,105+753,2612547.884,1268683.589,212.944,256.739,237.887,105753.0,24.943000000000012,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0003716436572723,398.14931711332,597.2239756699801
584,105+756,2612549.99,1268681.452,212.929,256.739,237.854,105756.0,24.92500000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999760823697552,398.06826130466516,597.1023919569977
585,105+759,2612552.088,1268679.308,212.914,256.778,237.854,105759.0,24.940000000000026,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999925832474762,398.09015796940093,597.1352369541014
586,105+762,2612554.177,1268677.155,212.899,256.778,237.854,105762.0,24.955000000000013,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00009149850037,398.1121418509991,597.1682127764986
587,105+765,2612556.259,1268674.995,212.884,256.909,237.854,105765.0,24.970000000000027,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000352479359528,398.1467740110093,597.220161016514
588,105+768,2612558.332,1268672.826,212.869,256.909,237.902,105768.0,25.032999999999987,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005927748278536,398.17866121965614,597.2679918294842
589,105+771,2612560.398,1268670.65,212.854,256.897,237.902,105771.0,25.047999999999973,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999493790617315,398.03282601491765,597.0492390223765
590,105+774,2612562.455,1268668.467,212.839,256.977,237.902,105774.0,25.062999999999988,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9998511629623215,398.0802493251,597.12037398765
591,105+777,2612564.504,1268666.276,212.824,256.977,237.902,105777.0,25.077999999999975,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0003041514105795,398.1403608921839,597.2105413382758
592,105+780,2612566.544,1268664.076,212.809,257.039,237.902,105780.0,25.09299999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999958332755698,398.0944707566811,597.1417061350216
593,105+783,2612568.577,1268661.87,212.794,257.039,237.902,105783.0,25.107999999999976,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999766157492247,398.06896909922114,597.1034536488316
594,105+786,2612570.601,1268659.656,212.779,256.836,237.906,105786.0,25.12700000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99962230969558,398.0498804966034,597.0748207449051
595,105+789,2612572.616,1268657.434,212.764,256.836,237.906,105789.0,25.141999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0008647086419655,398.2147468367888,597.3221202551831
596,105+792,2612574.624,1268655.204,212.749,256.836,237.906,105792.0,25.15700000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0000658327856833,398.10873601066015,597.1631040159903
597,105+795,2612576.623,1268652.967,212.734,256.891,238.0,105795.0,25.26599999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99997366646016,398.0965055392632,597.1447583088948
598,105+798,2612578.614,1268650.723,212.719,256.891,238.0,105798.0,25.281000000000006,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000008833288269,398.10117217735325,597.1517582660299
599,105+801,2612580.596,1268648.471,212.704,256.958,238.0,105801.0,25.295999999999992,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999996999835513,398.0996018781725,597.1494028172588
600,105+804,2612582.57,1268646.212,212.689,256.958,238.0,105804.0,25.311000000000007,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0001231643401995,398.11634390794444,597.1745158619167
601,105+807,2612584.535,1268643.945,212.674,256.946,238.0,105807.0,25.325999999999993,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0001916604847096,398.12543334632096,597.1881500194814
602,105+810,2612586.492,1268641.671,212.659,256.793,238.0,105810.0,25.341000000000008,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996483127733007,398.053331105017,597.0799966575255
603,105+813,2612588.44,1268639.39,212.644,256.885,238.0,105813.0,25.355999999999995,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000557614711529,398.1739954722199,597.2609932083299
604,105+816,2612590.38,1268637.101,212.629,256.758,238.0,105816.0,25.37100000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000100331937418,398.1133140480954,597.1699710721431
605,105+819,2612592.311,1268634.805,212.614,256.84,238.0,105819.0,25.385999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996863166747847,398.0583742227439,597.0875613341159
606,105+822,2612594.233,1268632.502,212.599,256.84,238.227,105822.0,25.628000000000014,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999953499601837,398.09382939716374,597.1407440957456
607,105+825,2612596.147,1268630.192,212.584,256.81,238.227,105825.0,25.643,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996231431922906,398.0499911016169,597.0749866524254
608,105+828,2612598.052,1268627.875,212.569,256.811,238.227,105828.0,25.658000000000015,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000110997731562,398.1147293989782,597.1720940984674
609,105+831,2612599.948,1268625.55,212.554,256.811,238.227,105831.0,25.673000000000002,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0004987919873307,398.16618969671873,597.2492845450781
610,105+834,2612601.836,1268623.218,212.539,256.866,238.227,105834.0,25.688000000000017,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999518294660075,398.03607770139195,597.0541165520879
611,105+837,2612603.715,1268620.88,212.524,256.866,238.227,105837.0,25.703000000000003,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000140163386291,398.1185996813608,597.1778995220412
612,105+840,2612605.585,1268618.534,212.509,256.967,238.227,105840.0,25.718000000000018,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0000258331537895,398.10342805950785,597.1551420892617
613,105+843,2612607.446,1268616.181,212.494,256.967,238.227,105843.0,25.733000000000004,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000572278903698,398.1759414105207,597.2639121157811
614,105+846,2612609.299,1268613.821,212.479,256.964,238.227,105846.0,25.74799999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9991382094156105,397.9856403894515,596.9784605841772
615,105+849,2612611.142,1268611.455,212.464,257.2,238.369,105849.0,25.905,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005542821602984,398.1735532426716,597.2603298640074
616,105+852,2612612.977,1268609.081,212.449,257.139,238.414,105852.0,25.964999999999975,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9998168277670816,398.0756930446917,597.1135395670376
617,105+855,2612614.803,1268606.701,212.434,257.139,238.414,105855.0,25.97999999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999913832158298,398.0885655274061,597.1328482911092
618,105+858,2612616.62,1268604.314,212.419,257.252,238.414,105858.0,25.994999999999976,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00005416608364,398.107187839299,597.1607817589485
619,105+861,2612618.428,1268601.92,212.404,257.252,238.414,105861.0,26.00999999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000237823846194,398.13155922438995,597.1973388365849
620,105+864,2612620.227,1268599.519,212.389,257.454,238.414,105864.0,26.024999999999977,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000464797392816,398.16167861402664,597.24251792104
621,105+867,2612622.017,1268597.111,212.374,257.454,238.414,105867.0,26.039999999999992,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9999303325855133,398.0907551340976,597.1361327011464
622,105+870,2612623.798,1268594.697,212.359,257.366,238.414,105870.0,26.05499999999998,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0002416567475136,398.132067850395,597.1981017755925
623,105+873,2612625.57,1268592.276,212.344,257.676,238.414,105873.0,26.069999999999993,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9991995600584365,397.9937816197545,596.9906724296318
624,105+876,2612627.332,1268589.849,212.329,257.354,238.554,105876.0,26.224999999999994,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0009941685722636,398.23192616953935,597.347889254309
625,105+879,2612629.086,1268587.414,212.314,257.354,238.554,105879.0,26.24000000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999226733790163,397.9973875739546,596.9960813609318
626,105+882,2612630.83,1268584.974,212.299,257.599,238.554,105882.0,26.254999999999995,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0002883194387993,398.13825998952865,597.207389984293
627,105+885,2612632.566,1268582.527,212.284,257.599,238.554,105885.0,26.27000000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0002361571784726,398.13133805758326,597.1970070863749
628,105+888,2612634.292,1268580.073,212.269,257.599,238.5,105888.0,26.230999999999995,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,1.6287350922982118,216.1331467479727,324.19972012195905
629,105+889.629,2612635.225,1268578.738,212.261,256.981,238.5,105889.629,26.239000000000004,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,1.37123776199658,181.96325101694617,272.94487652541926
630,105+891,2612635.987,1268577.598,212.254,256.981,238.5,105891.0,26.24600000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0006910870392938,398.19170725011423,597.2875608751714
631,105+894,2612637.648,1268575.099,212.239,256.981,238.5,105894.0,26.260999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999340260793892,398.0124526073494,597.0186789110242
632,105+897,2612639.299,1268572.595,212.224,256.847,238.5,105897.0,26.27600000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000799060031284,398.2060352661514,597.309052899227
633,105+900,2612640.942,1268570.084,212.209,257.705,238.61,105900.0,26.40100000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9992342357527693,397.99838308439246,596.9975746265886
634,105+903,2612642.576,1268567.569,212.194,257.649,238.61,105903.0,26.416000000000025,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999923665742093,398.0898704439757,597.1348056659635
635,105+906,2612644.202,1268565.048,212.179,257.649,238.61,105906.0,26.43100000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0006462636089286,398.18575918090477,597.2786387713571
636,105+909,2612645.82,1268562.521,212.164,258.188,238.61,105909.0,26.446000000000026,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999714319876504,398.06209024761205,597.093135371418
637,105+912,2612647.43,1268559.99,212.149,258.029,238.61,105912.0,26.461000000000013,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000499625048048,398.1663002438759,597.2494503658139
638,105+915,2612649.032,1268557.453,212.134,258.029,238.61,105915.0,26.476000000000028,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0001551624886376,398.1205900622422,597.1808850933633
639,105+918,2612650.627,1268554.912,212.119,258.235,238.61,105918.0,26.491000000000014,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9993030858089424,398.0075194868466,597.0112792302699
640,105+921,2612652.214,1268552.367,212.104,258.235,238.61,105921.0,26.506,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000380975729407,398.1505554792923,597.2258332189384
641,105+924,2612653.795,1268549.817,212.089,258.216,238.631,105924.0,26.542,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9997764918336247,398.07034046632197,597.1055106994829
642,105+927,2612655.37,1268547.264,212.074,258.715,238.707,105927.0,26.63299999999998,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9998463292630144,398.07960789320197,597.119411839803
643,105+930,2612656.937,1268544.706,212.059,258.413,238.707,105930.0,26.647999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0006520956825407,398.1865330970731,597.2797996456096
644,105+933,2612658.499,1268542.144,212.044,258.413,238.707,105933.0,26.662999999999982,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0000976654001694,398.1129601986024,597.1694402979036
645,105+936,2612660.055,1268539.579,212.029,258.814,238.707,105936.0,26.677999999999997,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9995581340039927,398.0413643823298,597.0620465734946
646,105+939,2612661.605,1268537.011,212.014,258.814,238.707,105939.0,26.692999999999984,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0004056391421647,398.15382831416525,597.2307424712478
647,105+942,2612663.15,1268534.439,211.999,258.624,238.707,105942.0,26.708,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999895164729982,398.08608835966857,597.1291325395028
648,105+945,2612664.689,1268531.864,211.984,258.624,238.707,105945.0,26.722999999999985,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0004223036685724,398.1560396968195,597.2340595452292
649,105+948,2612666.224,1268529.286,211.969,258.767,238.707,105948.0,26.738,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99958747183382,398.04525751234786,597.0678862685218
650,105+951,2612667.754,1268526.706,211.954,258.767,238.828,105951.0,26.873999999999995,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000131663663186,398.11747176810474,597.1762076521571
651,105+954,2612669.28,1268524.123,211.939,258.523,238.828,105954.0,26.88900000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0001769947798365,398.12348720728426,597.1852308109264
652,105+957,2612670.801,1268521.537,211.924,259.081,238.828,105957.0,26.903999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0003821423973935,398.1507102961341,597.2260654442011
653,105+960,2612672.319,1268518.949,211.909,258.474,238.828,105960.0,26.91900000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.998718892958762,397.92999709562764,596.8949956434415
654,105+963,2612673.832,1268516.36,211.894,258.474,238.828,105963.0,26.933999999999997,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000301651625524,398.140029170707,597.2100437560605
