easting,northing,site_name,tmp1492277655274
2612430.3735,1269022.5294,,236.865120043162
2612431.8636,1269019.9256,,236.865120043162
2612433.3537,1269017.3219,,236.865120043162
2612434.8438,1269014.7181,,236.865120043162
2612436.3339,1269012.1143,,236.865120043162
2612437.824,1269009.5106,,236.865120043162
2612439.3141,1269006.9068,,236.865120043162
2612440.8041,1269004.303,,236.792911540715
2612442.2942,1269001.6993,,236.792911540715
2612443.7843,1268999.0955,,236.792911540715
2612445.2744,1268996.4917,,236.792911540715
2612446.7645,1268993.888,,236.853544229643
2612448.2546,1268991.2842,,236.853544229643
2612449.7447,1268988.6804,,236.853544229643
2612451.2348,1268986.0767,,236.828414550446
2612452.7249,1268983.4729,,236.828414550446
2612454.215,1268980.8691,,236.828414550446
2612455.7051,1268978.2653,,236.828414550446
2612457.1952,1268975.6616,,236.828414550446
2612458.6853,1268973.0578,,236.828414550446
2612460.1754,1268970.454,,236.828414550446
2612461.6655,1268967.8503,,236.828414550446
2612463.1556,1268965.2465,,236.792874896437
2612464.6457,1268962.6427,,236.792874896437
2612466.1358,1268960.039,,236.792874896437
2612467.6259,1268957.4352,,237
2612469.116,1268954.8314,,237
2612470.6061,1268952.2277,,237
2612472.0962,1268949.6239,,237
2612473.5863,1268947.0201,,237
2612475.0764,1268944.4164,,237
2612476.5665,1268941.8126,,237
2612478.0566,1268939.2088,,237
2612479.5467,1268936.6051,,237
2612481.0368,1268934.0013,,237
2612482.5269,1268931.3975,,237
2612484.017,1268928.7938,,237
2612485.5071,1268926.19,,237
2612486.9972,1268923.5862,,236.773448119619
2612488.4873,1268920.9825,,237
2612489.9774,1268918.3787,,237
2612491.4675,1268915.7749,,237
2612492.9576,1268913.1711,,237
2612494.4477,1268910.5674,,237
2612495.9378,1268907.9636,,237
2612497.4279,1268905.3598,,237
2612498.918,1268902.7561,,237
2612500.4081,1268900.1523,,237
2612501.8982,1268897.5485,,237
2612503.3883,1268894.9448,,237
2612504.8784,1268892.341,,237
2612506.3685,1268889.7372,,237
2612507.8586,1268887.1335,,237
2612509.3487,1268884.5297,,237.2
2612510.8388,1268881.9259,,237.2
2612512.3289,1268879.3222,,237.2
2612513.819,1268876.7184,,237.2
2612515.3091,1268874.1146,,237.2
2612516.7992,1268871.5109,,237.2
2612518.2893,1268868.9071,,237.2
2612519.7794,1268866.3033,,237.2
2612521.2695,1268863.6996,,237.2
2612522.7596,1268861.0958,,237.2
2612524.2496,1268858.492,,237.2
2612525.7397,1268855.8883,,237.2
2612527.2298,1268853.2845,,237.2
2612528.7199,1268850.6807,,237.2
2612530.21,1268848.077,,237.4
2612531.7001,1268845.4732,,237.4
2612533.1902,1268842.8694,,237.4
2612534.6803,1268840.2656,,237.4
2612536.1704,1268837.6619,,237.4
2612537.6605,1268835.0581,,237.4
2612539.1506,1268832.4543,,237.4
2612540.6407,1268829.8506,,237.4
2612542.1308,1268827.2468,,237.4
2612543.6209,1268824.643,,237.4
2612545.111,1268822.0393,,237.4
2612546.6011,1268819.4355,,237.445881049132
2612548.0912,1268816.8317,,237.445881049132
2612549.5813,1268814.228,,237.445881049132
2612551.0714,1268811.6242,,237.630587366088
2612552.5615,1268809.0204,,237.630587366088
2612554.0516,1268806.4167,,237.630587366088
2612555.5417,1268803.8129,,237.630587366088
2612557.0318,1268801.2091,,237.630587366088
2612558.5219,1268798.6054,,237.656829100892
2612560.012,1268796.0016,,237.656829100892
2612561.5021,1268793.3978,,237.656829100892
2612562.9922,1268790.7941,,237.656829100892
2612564.4823,1268788.1903,,237.656829100892
2612565.9724,1268785.5865,,237.656829100892
2612567.4625,1268782.9828,,237.656829100892
2612568.9526,1268780.379,,237.656829100892
2612570.4427,1268777.7752,,237.787560096154
2612571.9328,1268775.1715,,237.787560096154
2612573.4229,1268772.5677,,237.787560096154
2612574.913,1268769.9639,,237.787560096154
2612576.4031,1268767.3601,,237.787560096154
2612577.8932,1268764.7564,,237.787560096154
2612579.3833,1268762.1526,,237.787560096154
2612580.8734,1268759.5488,,237.787560096154
2612582.3635,1268756.9451,,237.738766980146
2612583.8536,1268754.3413,,237.738766980146
2612585.3437,1268751.7375,,237.738766980146
2612586.8338,1268749.1338,,237.738766980146
2612588.3239,1268746.53,,237.738766980146
2612589.814,1268743.9262,,237.738766980146
2612591.3041,1268741.3225,,237.869383490073
2612592.7942,1268738.7187,,237.869383490073
2612594.2843,1268736.1149,,237.876084262701
2612595.7744,1268733.5112,,237.876084262701
2612597.2645,1268730.9074,,237.876084262701
2612598.7546,1268728.3036,,237.876084262701
