easting,northing,site_name,tmp14900475028728
2612337.2925,1269191.9878,,22.20767
2612337.5301,1269191.5439,,22.20767
2612337.7675,1269191.0998,,22.20767
2612338.0047,1269190.6557,,22.20767
2612338.2417,1269190.2115,,22.20767
2612338.4785,1269189.7672,,22.20767
2612338.7152,1269189.3228,,22.20767
2612338.9517,1269188.8783,,22.20767
2612339.1881,1269188.4337,,22.20767
2612339.4243,1269187.9891,,22.20767
2612339.6604,1269187.5444,,22.20767
2612339.8963,1269187.0996,,22.20767
2612340.1322,1269186.6547,,22.20767
2612340.3679,1269186.2098,,22.20767
2612340.6036,1269185.7649,,22.20767
2612340.8391,1269185.3199,,22.20767
2612341.0746,1269184.8748,,22.20767
2612341.31,1269184.4297,,22.20767
2612341.5453,1269183.9846,,22.20767
2612341.7805,1269183.5395,,22.20767
2612342.0157,1269183.0943,,26.67031
2612342.2508,1269182.6491,,26.67031
2612342.486,1269182.2038,,26.67031
2612342.721,1269181.7586,,26.67031
2612342.9561,1269181.3133,,26.67031
2612343.1911,1269180.868,,26.67031
2612343.4261,1269180.4228,,26.67031
2612343.6945,1269179.9142,,26.67031
2612343.9634,1269179.4048,,26.67031
2612344.2323,1269178.8955,,26.67031
2612344.5013,1269178.3861,,26.67031
2612344.7703,1269177.8768,,26.67031
2612426.3308,1269029.5935,,25.78615
2612881.7295,1268233.8388,,23.23864
2612881.978,1268233.4046,,23.23864
2612882.2265,1268232.9704,,23.08015
2612882.475,1268232.5362,,23.08015
2612882.7235,1268232.1019,,23.08015
2612882.972,1268231.6677,,23.08015
2612883.2206,1268231.2335,,23.08015
2612883.4691,1268230.7993,,23.08015
2612883.7176,1268230.3651,,23.08015
2612883.9661,1268229.9309,,23.08015
2612884.2147,1268229.4967,,23.08015
2612884.4632,1268229.0625,,23.08015
2612884.7118,1268228.6283,,23.08015
2612884.9604,1268228.1941,,23.08015
2612885.2089,1268227.7599,,23.08015
2612885.4575,1268227.3257,,23.08015
2612885.7061,1268226.8916,,23.08015
2612885.9548,1268226.4574,,23.08015
2612886.2034,1268226.0233,,23.08015
2612886.4521,1268225.5891,,23.08015
2612886.7007,1268225.155,,23.08015
2612886.9494,1268224.7209,,23.08015
2612887.1981,1268224.2868,,23.08015
2612887.4469,1268223.8527,,23.08015
2612887.6956,1268223.4186,,23.08015
2612887.9444,1268222.9845,,23.08015
2612888.1932,1268222.5504,,23.08015
2612888.442,1268222.1164,,23.08015
2612888.6908,1268221.6823,,23.08015
2612888.9397,1268221.2483,,23.08015
2612889.1886,1268220.8143,,23.08015
2612889.4375,1268220.3803,,23.08015
2612889.6864,1268219.9464,,23.08015
2612889.9354,1268219.5124,,23.08015
2612890.1844,1268219.0785,,23.08015
2612890.4334,1268218.6445,,23.08015
2612890.6825,1268218.2106,,23.08015
2612890.9316,1268217.7767,,23.08015
2612891.1807,1268217.3429,,23.08015
2612891.4299,1268216.909,,23.24856
2612891.679,1268216.4752,,23.24856
2612891.9283,1268216.0414,,23.24856
2612892.1775,1268215.6076,,23.24856
2612892.4268,1268215.1738,,23.24856
2612892.6762,1268214.7401,,23.24856
2612892.9256,1268214.3063,,23.24856
2612893.175,1268213.8726,,23.24856
2612893.4244,1268213.439,,23.24856
2612893.6739,1268213.0053,,23.24856
2612893.9235,1268212.5717,,23.24856
2612894.1731,1268212.1381,,23.24856
2612894.4227,1268211.7045,,23.24856
2612894.6724,1268211.271,,23.24856
2612894.9221,1268210.8374,,23.24856
2612895.1719,1268210.4039,,23.24856
2612895.4217,1268209.9705,,23.24856
2612895.6716,1268209.537,,23.24856
2612895.9215,1268209.1036,,23.24856
2612896.1715,1268208.6702,,23.24856
2612896.4215,1268208.2369,,23.24856
2612896.6715,1268207.8035,,23.24856
2612896.9217,1268207.3702,,23.24856
2612897.1718,1268206.937,,23.24856
2612897.4221,1268206.5037,,23.24856
2612897.6724,1268206.0705,,23.24856
2612897.9227,1268205.6374,,23.24856
2612898.1731,1268205.2042,,23.24856
2612898.4236,1268204.7711,,23.24856
2612898.6741,1268204.3381,,23.24856
2612898.9247,1268203.905,,23.24856
2612899.1753,1268203.472,,23.24856
2612899.426,1268203.0391,,23.24856
2612899.6768,1268202.6062,,23.24856
2612899.9276,1268202.1733,,23.24856
2612900.1785,1268201.7404,,23.24856
2612900.4295,1268201.3076,,23.24856
2612900.6805,1268200.8748,,23.24856
2612900.9316,1268200.4421,,23.24856
2612901.1828,1268200.0094,,23.24856
2612901.434,1268199.5768,,23.24856
2612901.6853,1268199.1442,,23.24856
2612901.9367,1268198.7116,,23.24856
2612902.1881,1268198.279,,23.24856
2612902.4396,1268197.8466,,23.24856
2612902.6912,1268197.4141,,23.24856
2612902.9429,1268196.9817,,23.24993
2612903.1946,1268196.5494,,23.24993
