easting,northing,site_name,tmp1492248246522
2612479.5467,1268936.6051,,262.7365
2612481.0368,1268934.0013,,262.8015
2612482.5269,1268931.3975,,262.8015
2612484.017,1268928.7938,,262.8928
2612485.5071,1268926.19,,262.7388
2612486.9972,1268923.5862,,262.7975
2612488.4873,1268920.9825,,262.7975
2612489.9774,1268918.3787,,262.8974
2612491.4675,1268915.7749,,262.8025
2612492.9576,1268913.1711,,262.824
2612494.4477,1268910.5674,,262.824
2612495.9378,1268907.9636,,262.8629
2612497.4279,1268905.3598,,262.8629
2612498.918,1268902.7561,,263.1008
2612500.4081,1268900.1523,,262.7113
2612501.8982,1268897.5485,,262.7465
2612503.3883,1268894.9448,,263.2593
2612504.8784,1268892.341,,263.2593
2612506.3685,1268889.7372,,262.7076
2612507.8586,1268887.1335,,262.7076
2612509.3487,1268884.5297,,262.647
2612510.8388,1268881.9259,,262.6999
2612512.3289,1268879.3222,,262.7411
2612513.819,1268876.7184,,262.7411
2612515.3091,1268874.1146,,262.7215
2612516.7992,1268871.5109,,262.7215
2612518.2893,1268868.9071,,262.6904
2612519.7794,1268866.3033,,262.6904
2612521.2695,1268863.6996,,262.7617
2612522.7596,1268861.0958,,262.7617
2612524.2496,1268858.492,,262.6682
2612525.7397,1268855.8883,,262.718
2612527.2298,1268853.2845,,262.7326
2612528.7199,1268850.6807,,262.7326
2612530.21,1268848.077,,262.6776
2612531.7001,1268845.4732,,262.6776
2612533.1902,1268842.8694,,262.6697
2612534.6803,1268840.2656,,262.6697
2612536.1704,1268837.6619,,262.6843
2612537.6605,1268835.0581,,262.6843
2612539.1506,1268832.4543,,262.7016
2612540.6407,1268829.8506,,262.6887
2612542.1308,1268827.2468,,262.6887
2612543.6209,1268824.643,,262.6736
2612545.111,1268822.0393,,262.7103
2612546.6011,1268819.4355,,262.7427
2612548.0912,1268816.8317,,262.7427
2612549.5813,1268814.228,,262.696
2612551.0714,1268811.6242,,262.6942
2612552.5615,1268809.0204,,262.7177
2612554.0516,1268806.4167,,262.7177
2612555.5417,1268803.8129,,262.6722
2612557.0318,1268801.2091,,262.6722
2612558.5219,1268798.6054,,262.8003
2612560.012,1268796.0016,,262.6787
2612561.5021,1268793.3978,,262.8346
2612562.9922,1268790.7941,,262.8346
2612564.4823,1268788.1903,,262.7385
2612565.9724,1268785.5865,,262.7423
2612567.4625,1268782.9828,,262.7391
2612568.9526,1268780.379,,262.7391
2612570.4427,1268777.7752,,262.7998
2612571.9328,1268775.1715,,262.7998
2612573.4229,1268772.5677,,262.7726
2612574.913,1268769.9639,,262.7447
2612576.4031,1268767.3601,,262.7864
2612577.8932,1268764.7564,,262.7409
2612579.3833,1268762.1526,,262.7409
2612580.8734,1268759.5488,,262.7576
2612582.3635,1268756.9451,,262.7576
2612583.8536,1268754.3413,,262.7678
2612585.3437,1268751.7375,,262.8464
2612586.8338,1268749.1338,,262.7714
2612588.3239,1268746.53,,262.7714
2612589.814,1268743.9262,,262.7695
2612591.3041,1268741.3225,,262.795
2612592.7942,1268738.7187,,262.7809
2612594.2843,1268736.1149,,262.7809
2612595.7744,1268733.5112,,262.8103
2612597.2645,1268730.9074,,262.8103
2612598.7546,1268728.3036,,262.804
2612600.2447,1268725.6999,,262.8578
2612601.7348,1268723.0961,,262.8045
2612603.2249,1268720.4923,,262.8045
2612604.715,1268717.8886,,262.7668
2612606.2051,1268715.2848,,263.018
2612607.6952,1268712.681,,262.7613
2612609.1852,1268710.0773,,262.7613
2612610.6753,1268707.4735,,262.8018
2612612.1654,1268704.8697,,262.7202
2612613.6555,1268702.266,,262.7202
2612615.1456,1268699.6622,,262.8064
2612616.6357,1268697.0584,,262.8064
2612618.1258,1268694.4546,,262.6923
2612619.6159,1268691.8509,,262.6923
2612621.106,1268689.2471,,262.7547
2612622.5961,1268686.6433,,262.7547
2612624.0862,1268684.0396,,262.7132
2612625.5763,1268681.4358,,262.68
2612627.0664,1268678.832,,262.7687
2612628.5565,1268676.2283,,262.7687
2612630.0466,1268673.6245,,262.8799
2612631.5367,1268671.0207,,262.8799
2612633.0268,1268668.417,,262.791
2612634.5169,1268665.8132,,262.791
2612636.007,1268663.2094,,262.8113
2612637.4971,1268660.6057,,262.8113
2612638.9872,1268658.0019,,262.3998
2612640.4773,1268655.3981,,262.9533
2612641.9674,1268652.7944,,262.8039
2612643.4575,1268650.1906,,262.8039
2612644.9476,1268647.5868,,262.5259
2612646.4377,1268644.9831,,262.5532
2612647.9278,1268642.3793,,262.5532
2612649.4179,1268639.7755,,262.3399
2612650.908,1268637.1718,,262.9803
2612652.3981,1268634.568,,262.8513
2612653.8882,1268631.9642,,262.8513
2612655.3783,1268629.3604,,262.9792
2612656.8684,1268626.7567,,262.9792
2612658.3585,1268624.1529,,262.8658
2612659.8486,1268621.5491,,262.8658
2612661.3387,1268618.9454,,262.9876
2612662.8288,1268616.3416,,262.9876
2612664.3189,1268613.7378,,262.899
2612665.809,1268611.1341,,263.1153
2612667.2991,1268608.5303,,263.0352
2612668.7892,1268605.9265,,263.0352
2612670.2793,1268603.3228,,263.091
2612671.7694,1268600.719,,263.091
2612673.2595,1268598.1152,,263.0636
2612674.7496,1268595.5115,,263.0636
2612676.2397,1268592.9077,,263.0849
2612677.7298,1268590.3039,,263.0849
2612679.2199,1268587.7002,,263.0054
2612679.277,1268587.6003,,263.0054
2612680.71,1268585.0964,,263.1968
2612682.2001,1268582.4926,,263.0381
2612683.6902,1268579.8889,,262.9917
2612685.1803,1268577.2851,,263.1348
2612686.6704,1268574.6813,,263.0796
2612688.1605,1268572.0776,,263.0796
2612689.6506,1268569.4738,,263.1461
2612691.1407,1268566.87,,263.158
2612692.6307,1268564.2663,,263.0902
2612694.1208,1268561.6625,,263.0902
2612695.6109,1268559.0587,,263.1824
2612697.101,1268556.4549,,263.1824
2612698.5911,1268553.8512,,263.0327
2612700.0812,1268551.2474,,263.2141
2612701.5713,1268548.6436,,263.1578
2612703.0614,1268546.0399,,263.1578
2612704.5515,1268543.4361,,263.049
2612706.0416,1268540.8323,,263.2554
2612707.5317,1268538.2286,,263.1974
2612709.0218,1268535.6248,,263.1974
2612710.5119,1268533.021,,263.2567
2612712.002,1268530.4173,,263.2567
2612713.4921,1268527.8135,,263.1887
2612714.9822,1268525.2097,,263.1887
2612716.4723,1268522.606,,263.2267
2612717.9624,1268520.0022,,263.2267
2612719.4525,1268517.3984,,263.0771
2612720.9426,1268514.7947,,263.122
2612722.4327,1268512.1909,,263.122
2612723.9228,1268509.5871,,263.1236
2612725.4129,1268506.9834,,263.1819
2612726.903,1268504.3796,,263.261
2612728.3931,1268501.7758,,263.261
2612729.8832,1268499.1721,,263.1013
2612731.3733,1268496.5683,,263.2246
2612732.8634,1268493.9645,,263.1934
2612734.3535,1268491.3608,,263.1934
2612735.8436,1268488.757,,263.1832
2612737.3337,1268486.1532,,263.1832
2612738.8238,1268483.5494,,263.1616
2612740.3139,1268480.9457,,263.142
2612741.804,1268478.3419,,263.3423
2612743.2941,1268475.7381,,263.3423
2612744.7842,1268473.1344,,263.2831
2612746.2743,1268470.5306,,263.2639
2612747.7644,1268467.9268,,263.301
2612749.2545,1268465.3231,,263.301
2612750.7446,1268462.7193,,263.5874
2612752.2347,1268460.1155,,263.5874
2612753.7248,1268457.5118,,263.3326
2612755.2149,1268454.908,,263.3116
2612756.705,1268452.3042,,263.3116
2612758.1951,1268449.7005,,263.2885
2612759.6852,1268447.0967,,263.2885
2612761.1753,1268444.4929,,262.8943
2612762.6654,1268441.8892,,262.8943
2612764.1555,1268439.2854,,263.2923
2612765.6456,1268436.6816,,262.9656
2612767.1357,1268434.0779,,262.8666
2612768.6258,1268431.4741,,262.8666
2612770.1159,1268428.8703,,262.8535
2612771.606,1268426.2666,,262.8535
2612773.0961,1268423.6628,,262.8529
2612774.5862,1268421.059,,262.8529
2612776.0763,1268418.4552,,262.8997
2612777.5663,1268415.8515,,262.8997
2612779.0564,1268413.2477,,262.9303
2612780.5465,1268410.6439,,263.0743
2612782.0366,1268408.0402,,263.2999
2612783.5267,1268405.4364,,263.2999
2612785.0168,1268402.8326,,261.5571
2612786.5069,1268400.2289,,261.5571
2612787.997,1268397.6251,,262.946
2612789.4871,1268395.0213,,262.946
2612790.9772,1268392.4176,,262.7934
2612792.4673,1268389.8138,,262.8589
2612793.9574,1268387.21,,262.8589
2612795.4475,1268384.6063,,263.813
2612796.9376,1268382.0025,,263.813
2612798.4277,1268379.3987,,262.8555
2612799.9178,1268376.795,,262.8555
2612801.4079,1268374.1912,,263.8342
2612802.898,1268371.5874,,263.8342
2612803.277,1268370.9252,,263.8342
2612804.3881,1268368.9837,,262.8915
2612805.8782,1268366.3799,,263.8058
2612807.3683,1268363.7761,,263.815
2612808.8584,1268361.1724,,263.815
2612810.3485,1268358.5686,,263.7896
2612811.8386,1268355.9648,,263.7896
2612813.3287,1268353.3611,,263.7949
2612814.8188,1268350.7573,,263.7949
2612816.3089,1268348.1535,,263.7769
2612817.799,1268345.5497,,263.7769
2612819.2891,1268342.946,,263.7775
2612820.7792,1268340.3422,,263.7678
2612822.2693,1268337.7384,,263.7746
2612823.7594,1268335.1347,,263.7746
2612825.2495,1268332.5309,,263.7735
2612826.7396,1268329.9271,,263.6704
2612828.2297,1268327.3234,,263.6704
2612829.7198,1268324.7196,,262.916
2612831.2099,1268322.1158,,262.7514
2612832.7,1268319.5121,,262.8978
2612834.1901,1268316.9083,,262.8978
2612835.6802,1268314.3045,,262.822
2612837.1703,1268311.7008,,262.822
2612838.6604,1268309.097,,262.9739
2612840.1505,1268306.4932,,262.8005
2612841.6406,1268303.8895,,262.9517
2612843.1307,1268301.2857,,262.9517
2612844.6208,1268298.6819,,262.8559
2612846.1109,1268296.0782,,262.9911
2612847.601,1268293.4744,,262.8534
2612849.0911,1268290.8706,,262.8534
2612850.5812,1268288.2669,,262.929
2612852.0713,1268285.6631,,262.929
2612853.5614,1268283.0593,,262.7926
2612855.0515,1268280.4556,,262.927
2612856.5416,1268277.8518,,262.7719
2612858.0317,1268275.248,,262.7719
2612859.5218,1268272.6442,,262.8404
2612861.0118,1268270.0405,,262.8843
2612862.5019,1268267.4367,,262.6891
2612863.992,1268264.8329,,262.8012
2612865.4821,1268262.2292,,262.7913
2612866.9722,1268259.6254,,262.6972
2612868.4623,1268257.0216,,262.6972
2612869.9524,1268254.4179,,262.7577
2612871.4425,1268251.8141,,262.8163
2612872.9326,1268249.2103,,262.7784
2612874.4227,1268246.6066,,262.7784
2612875.9128,1268244.0028,,262.7959
2612877.4029,1268241.399,,262.7959
2612878.893,1268238.7953,,262.8328
2612880.3831,1268236.1915,,262.8037
2612881.7295,1268233.8388,,262.7869
2612881.8732,1268233.5877,,262.7869
2612883.3634,1268230.984,,262.7869
2612884.8537,1268228.3804,,262.7005
2612886.3445,1268225.777,,262.7309
2612887.8358,1268223.1739,,262.7851
2612889.3279,1268220.5713,,262.7851
2612890.821,1268217.9693,,262.7747
2612892.3153,1268215.3679,,262.7747
2612893.8109,1268212.7673,,262.7161
2612895.3081,1268210.1676,,262.8109
2612896.807,1268207.5689,,262.7325
2612898.3078,1268204.9713,,262.7585
2612899.8108,1268202.3749,,262.7585
2612901.316,1268199.7799,,262.808
2612902.8238,1268197.1863,,262.808
2612904.3342,1268194.5943,,262.7896
2612905.8475,1268192.0039,,262.8183
2612907.3639,1268189.4154,,262.7533
2612908.8836,1268186.8287,,262.7533
2612910.4066,1268184.2441,,262.7672
2612911.9333,1268181.6616,,262.7672
2612913.4638,1268179.0814,,262.8075
2612914.9983,1268176.5035,,262.8075
2612916.537,1268173.9282,,262.8412
2612918.08,1268171.3554,,262.8412
2612919.6276,1268168.7854,,262.8161
2612921.18,1268166.2183,,262.9201
2612922.7372,1268163.6541,,262.841
2612924.2996,1268161.0931,,262.841
2612925.6945,1268158.8164,,262.8883
2612925.8672,1268158.5352,,262.8883
2612927.4403,1268155.9807,,262.8883
2612929.0191,1268153.4298,,262.8079
2612930.6036,1268150.8824,,262.7924
2612932.1942,1268148.3387,,262.7393
2612933.791,1268145.799,,262.7393
2612935.3941,1268143.2632,,262.7514
2612937.0037,1268140.7316,,262.7514
2612938.6201,1268138.2043,,262.7794
2612940.2433,1268135.6814,,262.7348
2612941.8736,1268133.163,,262.7713
2612943.5111,1268130.6494,,262.7713
2612945.156,1268128.1405,,262.7579
2612946.8085,1268125.6367,,262.7579
2612948.4687,1268123.1379,,262.8011
2612950.1368,1268120.6445,,262.8201
2612951.813,1268118.1564,,262.8037
2612953.4975,1268115.6739,,262.8037
2612955.1903,1268113.1972,,262.7997
2612956.8917,1268110.7263,,262.7997
2612958.6018,1268108.2614,,262.7655
2612958.7738,1268108.0144,,262.7655
2612960.3209,1268105.8024,,262.896
2612962.0488,1268103.35,,262.7781
2612963.7855,1268100.9038,,262.7781
2612965.531,1268098.4639,,262.9668
2612967.2853,1268096.0303,,262.9668
2612969.0484,1268093.6031,,262.8468
2612970.8203,1268091.1822,,262.8191
2612972.6009,1268088.7678,,262.9604
2612974.3902,1268086.3598,,262.9604
2612976.1883,1268083.9584,,262.8387
2612977.9949,1268081.5634,,262.8387
2612979.8103,1268079.175,,262.9881
2612981.6342,1268076.7931,,262.8918
2612983.4668,1268074.4179,,262.8689
2612985.3079,1268072.0493,,262.9046
2612987.1576,1268069.6874,,262.8564
2612989.0158,1268067.3321,,262.8564
2612990.8825,1268064.9836,,262.8444
2612992.7577,1268062.6419,,262.8444
2612994.6413,1268060.307,,262.8444
2612996.5333,1268057.9789,,262.7451
2612998.4338,1268055.6576,,262.7451
2613000.3426,1268053.3432,,262.7773
2613002.2598,1268051.0358,,262.7773
2613004.1853,1268048.7352,,262.7466
2613006.1191,1268046.4417,,262.7515
2613008.0612,1268044.1552,,262.7583
2613010.0116,1268041.8757,,263.09
2613011.9702,1268039.6032,,262.773
2613013.9369,1268037.3379,,262.773
2613015.9119,1268035.0796,,262.9814
2613017.895,1268032.8286,,262.771
2613019.8862,1268030.5847,,262.771
2613021.8855,1268028.348,,262.8827
2613023.8929,1268026.1186,,262.8827
2613025.9084,1268023.8964,,262.6887
2613027.9318,1268021.6816,,262.6887
2613029.9633,1268019.474,,262.6117
2613032.0027,1268017.2738,,262.6112
2613034.05,1268015.081,,262.6112
2613036.1053,1268012.8957,,262.6112
2613038.1684,1268010.7177,,262.6112
2613040.2394,1268008.5473,,262.8863
2613042.3183,1268006.3843,,262.8863
2613044.4049,1268004.2289,,262.9224
2613046.4993,1268002.081,,262.7726
2613048.6015,1267999.9407,,262.935
2613050.7114,1267997.808,,262.8111
2613052.829,1267995.683,,262.8111
2613054.9542,1267993.5656,,262.8129
2613057.0871,1267991.4559,,262.8693
2613059.2276,1267989.3539,,262.8016
2613061.3757,1267987.2597,,262.8447
2613063.5314,1267985.1733,,262.8447
2613065.6946,1267983.0947,,262.9063
2613067.8652,1267981.0239,,262.9063
2613070.0434,1267978.961,,262.8047
2613072.2289,1267976.9059,,262.8047
2613074.4219,1267974.8588,,262.7826
2613076.6223,1267972.8196,,262.7647
2613078.8301,1267970.7884,,262.7647
2613081.0451,1267968.7651,,262.7911
2613083.2675,1267966.7499,,262.7911
2613083.7237,1267966.338,,262.7911
2613085.4971,1267964.7427,,262.8169
2613087.734,1267962.7436,,262.8169
2613089.9781,1267960.7526,,262.8169
2613092.2293,1267958.7698,,262.8448
2613094.4878,1267956.795,,262.8448
2613096.7533,1267954.8285,,262.746
2613099.0259,1267952.8701,,262.746
2613101.3056,1267950.92,,262.921
2613103.5924,1267948.9782,,262.7625
2613105.8861,1267947.0446,,262.8985
2613108.1868,1267945.1193,,262.8985
2613110.4945,1267943.2023,,263.0583
2613112.809,1267941.2937,,263.0583
2613115.1305,1267939.3935,,262.9003
2613117.4588,1267937.5017,,262.9003
2613119.7939,1267935.6183,,262.9003
2613122.1358,1267933.7433,,262.8951
2613124.4845,1267931.8769,,262.8951
2613126.8399,1267930.0189,,262.5272
2613129.202,1267928.1695,,262.5704
2613131.5708,1267926.3286,,262.3905
2613133.9462,1267924.4963,,262.6363
2613136.3282,1267922.6725,,261.8797
2613138.7169,1267920.8574,,261.8797
2613141.112,1267919.051,,261.1158
2613143.5137,1267917.2532,,261.1158
2613145.9218,1267915.4641,,258.9587
2613148.3364,1267913.6837,,260.9368
2613150.7574,1267911.9121,,258.2578
2613153.1848,1267910.1492,,258.2578
2613155.6186,1267908.3952,,257.9923
2613158.0586,1267906.6499,,257.9923
2613160.505,1267904.9134,,257.8036
2613162.9576,1267903.1858,,257.8036
2613165.4165,1267901.4671,,257.7863
2613167.8816,1267899.7573,,257.7454
2613170.3528,1267898.0564,,257.8284
2613172.8301,1267896.3644,,257.8284
2613175.3136,1267894.6815,,257.8825
2613177.8031,1267893.0075,,257.8825
2613180.2987,1267891.3425,,257.89
2613182.8002,1267889.6865,,257.8768
2613185.3077,1267888.0396,,257.9996
2613187.8212,1267886.4018,,257.9996
2613190.3406,1267884.773,,257.92
2613192.8658,1267883.1534,,257.92
2613195.3969,1267881.5429,,258.169
2613196.2644,1267880.9939,,258.169
2613197.9341,1267879.9414,,258.1832
2613200.4766,1267878.3491,,258.2271
2613203.0247,1267876.7657,,258.2271
2613205.5783,1267875.1911,,258.2544
2613208.137,1267873.6249,,258.4418
2613210.7009,1267872.0672,,258.4499
2613213.2697,1267870.5177,,258.4499
2613213.6143,1267870.3107,,258.4499
2613215.8434,1267868.9762,,258.3028
2613218.4218,1267867.4426,,258.3028
2613221.0047,1267865.9166,,258.3728
2613223.5921,1267864.3982,,258.4262
2613226.1837,1267862.8871,,258.2936
2613228.7795,1267861.3831,,258.2936
2613231.3793,1267859.8862,,258.2683
2613233.983,1267858.396,,258.2683
2613236.5905,1267856.9124,,258.4685
2613239.2017,1267855.4353,,258.4685
2613241.8163,1267853.9644,,258.0211
2613244.4344,1267852.4996,,258.0211
2613247.0557,1267851.0406,,258.105
2613249.6802,1267849.5874,,258.0523
2613252.3078,1267848.1396,,258.0827
2613254.9383,1267846.6972,,258.0827
2613257.5715,1267845.2599,,258.3826
2613260.2075,1267843.8275,,258.0776
2613262.8461,1267842.3999,,258.0776
2613265.4871,1267840.9769,,259.8011
2613268.1304,1267839.5582,,258.9315
2613270.7761,1267838.1437,,259.8292
2613273.4238,1267836.7332,,259.8292
2613276.0736,1267835.3266,,259.8994
2613278.7252,1267833.9235,,259.8751
2613281.3787,1267832.5238,,259.8802
2613284.0339,1267831.1274,,259.8802
2613286.6907,1267829.734,,259.7826
2613289.3489,1267828.3434,,259.7826
2613292.0086,1267826.9555,,259.843
2613294.6695,1267825.5701,,259.843
2613297.3316,1267824.1869,,259.1831
2613299.9947,1267822.8057,,259.1831
2613302.6589,1267821.4264,,259.7793
2613305.3239,1267820.0488,,259.7239
2613307.9896,1267818.6727,,259.7414
2613310.656,1267817.2979,,259.8027
2613313.323,1267815.9241,,259.8027
2613315.9905,1267814.5512,,259.5131
2613318.6583,1267813.179,,259.5131
2613321.3263,1267811.8074,,258.9171
2613323.9945,1267810.436,,258.9171
2613325.4324,1267809.697,,258.8519
2613326.6628,1267809.0647,,258.8519
2613329.331,1267807.6934,,258.8519
2613331.9993,1267806.3222,,258.9613
2613334.6676,1267804.9509,,259.078
